"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Ontology"
"GO:0072521","purine-containing compound metabolic process","45/973","212/11749",0.212264150943396,2.56309507649945,6.90107070472722,2.82104213290386e-09,3.87350785171799e-07,3.26646983809921e-07,"NAMPTP1/BPGM/TIGAR/TPI1/ATP5J/ATP5O/PDHA2/PRPS2/SUCLA2/MDH1/GNMT/NT5E/HPRT1/PGK2/ACSL1/LOC121108649/LOC770392/LOC428872/PGAM1/PFKL/GUCY1B4/PKLR/MCEE/GPI/URAH/ATP5J2/AK1/ATP5H/ACSS2/ATP5E/DLAT/AMPD1/ATP5G1/GCDH/GPD1/PFKM/ATP5B/ALDOA/ALDOA/ATP5F1AW/ATP5F1AZ/NNT/NUDT12/ATP5I/ALDOB",45,"BP"
"GO:0022900","electron transport chain","19/973","49/11749",0.387755102040816,4.68215282001804,7.76097913511578,4.01432707031559e-09,4.95294747902349e-07,4.17674474126705e-07,"NDUFA5/ETFRF1/CYCS/SDHA/UQCRB/COX6C/FDX1B/ETFDH/NDUFV1/SLC25A22/NDUFS1/COX5A/UQCRFS1/COX4I1/UQCRQ/NDUFB6/COX6A1/SDHB/NDUFS2",19,"BP"
"GO:0019364","pyridine nucleotide catabolic process","13/973","23/11749",0.565217391304348,6.82501452254346,8.40224968805816,4.1621407386752e-09,4.95294747902349e-07,4.17674474126705e-07,"BPGM/TIGAR/TPI1/PGK2/PGAM1/PFKL/PKLR/GPI/PFKM/ALDOA/ALDOA/NUDT12/ALDOB",13,"BP"
"GO:0072526","pyridine-containing compound catabolic process","13/973","24/11749",0.541666666666667,6.54063891743748,8.16429410476821,8.39376413414235e-09,9.36429311215256e-07,7.89676494198919e-07,"BPGM/TIGAR/TPI1/PGK2/PGAM1/PFKL/PKLR/GPI/PFKM/ALDOA/ALDOA/NUDT12/ALDOB",13,"BP"
"GO:0032787","monocarboxylic acid metabolic process","39/973","179/11749",0.217877094972067,2.63087151986312,6.60676991311474,1.51011401113821e-08,1.58561971169512e-06,1.33712881481587e-06,"BPGM/TIGAR/TPI1/PDHA2/CRYL1/HACD1/DECR1/EPHX1L/ECHDC1/HADHA/HADHB/PGK2/ACSL1/LOC428872/PGAM1/ACADL/PTGS2/PFKL/CYP2AB5/PKLR/GATM/GPI/ACSF3/FGFR4/NDUFAB1/ABAT/ACACB/ACADS/DLAT/GAMT/LOC107050163/GCDH/PFKM/ALDOA/ALDOA/AGXT2/HACD4/ALDOB/LOC121108947",39,"BP"
"GO:0005975","carbohydrate metabolic process","45/973","224/11749",0.200892857142857,2.42578641168698,6.47392421609908,1.69774894533662e-08,1.67878535455942e-06,1.41569397435941e-06,"PPP1R3A/CHST11/BPGM/TIGAR/GAPDH/TPI1/GBE1/KL/PGM2L1/ST8SIA6/PDK4/CHST9/UGP2/GNMT/PHKA1/PGK2/PPP1R3B/OTOG/GANC/PGAM1/GPD1L2/AGL/FGGY/PGM1/PFKL/PASK/PKLR/PHKB/GPI/HYAL3/ST6GALNAC4/ST6GALNAC6/LOC426743/LOC107050147/DHDH/GPD1/PFKM/CS/ALDOA/ALDOA/ST8SIA5/FBP2/FBP1/ALDOB/PFKFB1",45,"BP"
"GO:0006119","oxidative phosphorylation","17/973","43/11749",0.395348837209302,4.77384736728889,7.44944463546154,1.88099199390411e-08,1.67878535455942e-06,1.41569397435941e-06,"ATP5O/CYCS/SDHA/UQCRB/COX6C/NDUFV1/NDUFS1/COX5A/UQCRFS1/COX4I1/UQCRQ/ATP5J2/NDUFB6/COX6A1/ATP5E/NDUFS2/ATP5B",17,"BP"
"GO:0022904","respiratory electron transport chain","17/973","43/11749",0.395348837209302,4.77384736728889,7.44944463546154,1.88099199390411e-08,1.67878535455942e-06,1.41569397435941e-06,"NDUFA5/ETFRF1/CYCS/SDHA/UQCRB/COX6C/NDUFV1/SLC25A22/NDUFS1/COX5A/UQCRFS1/COX4I1/UQCRQ/NDUFB6/COX6A1/SDHB/NDUFS2",17,"BP"
"GO:0006096","glycolytic process","12/973","22/11749",0.545454545454545,6.58637765112585,7.8805724692372,2.88565340467206e-08,2.06035653093585e-06,1.73746710260255e-06,"BPGM/TIGAR/TPI1/PGK2/PGAM1/PFKL/PKLR/GPI/PFKM/ALDOA/ALDOA/ALDOB",12,"BP"
"GO:0009137","purine nucleoside diphosphate catabolic process","12/973","22/11749",0.545454545454545,6.58637765112585,7.8805724692372,2.88565340467206e-08,2.06035653093585e-06,1.73746710260255e-06,"BPGM/TIGAR/TPI1/PGK2/PGAM1/PFKL/PKLR/GPI/PFKM/ALDOA/ALDOA/ALDOB",12,"BP"
"GO:0009181","purine ribonucleoside diphosphate catabolic process","12/973","22/11749",0.545454545454545,6.58637765112585,7.8805724692372,2.88565340467206e-08,2.06035653093585e-06,1.73746710260255e-06,"BPGM/TIGAR/TPI1/PGK2/PGAM1/PFKL/PKLR/GPI/PFKM/ALDOA/ALDOA/ALDOB",12,"BP"
"GO:0009191","ribonucleoside diphosphate catabolic process","12/973","22/11749",0.545454545454545,6.58637765112585,7.8805724692372,2.88565340467206e-08,2.06035653093585e-06,1.73746710260255e-06,"BPGM/TIGAR/TPI1/PGK2/PGAM1/PFKL/PKLR/GPI/PFKM/ALDOA/ALDOA/ALDOB",12,"BP"
"GO:0046032","ADP catabolic process","12/973","22/11749",0.545454545454545,6.58637765112585,7.8805724692372,2.88565340467206e-08,2.06035653093585e-06,1.73746710260255e-06,"BPGM/TIGAR/TPI1/PGK2/PGAM1/PFKL/PKLR/GPI/PFKM/ALDOA/ALDOA/ALDOB",12,"BP"
"GO:0006163","purine nucleotide metabolic process","34/973","151/11749",0.225165562913907,2.71887995752877,6.38781113052788,5.39030144568966e-08,3.43433213374827e-06,2.89611968229988e-06,"NAMPTP1/BPGM/TIGAR/TPI1/ATP5J/ATP5O/PRPS2/MDH1/NT5E/HPRT1/PGK2/LOC121108649/PGAM1/PFKL/GUCY1B4/PKLR/GPI/ATP5J2/AK1/ATP5H/ATP5E/AMPD1/ATP5G1/GPD1/PFKM/ATP5B/ALDOA/ALDOA/ATP5F1AW/ATP5F1AZ/NNT/NUDT12/ATP5I/ALDOB",34,"BP"
"GO:0009135","purine nucleoside diphosphate metabolic process","12/973","23/11749",0.521739130434783,6.30001340542473,7.64496565804086,5.57958722009523e-08,3.43433213374827e-06,2.89611968229988e-06,"BPGM/TIGAR/TPI1/PGK2/PGAM1/PFKL/PKLR/GPI/PFKM/ALDOA/ALDOA/ALDOB",12,"BP"
"GO:0009179","purine ribonucleoside diphosphate metabolic process","12/973","23/11749",0.521739130434783,6.30001340542473,7.64496565804086,5.57958722009523e-08,3.43433213374827e-06,2.89611968229988e-06,"BPGM/TIGAR/TPI1/PGK2/PGAM1/PFKL/PKLR/GPI/PFKM/ALDOA/ALDOA/ALDOB",12,"BP"
"GO:0046031","ADP metabolic process","12/973","23/11749",0.521739130434783,6.30001340542473,7.64496565804086,5.57958722009523e-08,3.43433213374827e-06,2.89611968229988e-06,"BPGM/TIGAR/TPI1/PGK2/PGAM1/PFKL/PKLR/GPI/PFKM/ALDOA/ALDOA/ALDOB",12,"BP"
"GO:0030388","fructose 1,6-bisphosphate metabolic process","8/973","10/11749",0.8,9.66002055498458,8.23214420005037,8.33199982802003e-08,4.95753989767192e-06,4.18061745756795e-06,"TIGAR/PFKL/PFKM/ALDOA/ALDOA/FBP2/FBP1/ALDOB",8,"BP"
"GO:0009150","purine ribonucleotide metabolic process","28/973","114/11749",0.245614035087719,2.96579578442509,6.3374891521696,1.16388534916562e-07,6.65307925486973e-06,5.61043982571942e-06,"BPGM/TIGAR/TPI1/ATP5J/ATP5O/NT5E/HPRT1/PGK2/LOC121108649/PGAM1/PFKL/GUCY1B4/PKLR/GPI/ATP5J2/AK1/ATP5H/ATP5E/AMPD1/ATP5G1/PFKM/ATP5B/ALDOA/ALDOA/ATP5F1AW/ATP5F1AZ/ATP5I/ALDOB",28,"BP"
"GO:0006090","pyruvate metabolic process","14/973","33/11749",0.424242424242424,5.12273817309789,7.12627603461208,1.19270888602707e-07,6.65307925486973e-06,5.61043982571942e-06,"BPGM/TIGAR/TPI1/PDHA2/PGK2/PGAM1/PFKL/PKLR/GPI/DLAT/PFKM/ALDOA/ALDOA/ALDOB",14,"BP"
"GO:0019362","pyridine nucleotide metabolic process","17/973","48/11749",0.354166666666667,4.27657159986297,6.83499796097723,1.27324383264494e-07,6.68453012138594e-06,5.63696185969742e-06,"NAMPTP1/BPGM/TIGAR/TPI1/MDH1/PGK2/PGAM1/PFKL/PKLR/GPI/GPD1/PFKM/ALDOA/ALDOA/NNT/NUDT12/ALDOB",17,"BP"
"GO:0046496","nicotinamide nucleotide metabolic process","17/973","48/11749",0.354166666666667,4.27657159986297,6.83499796097723,1.27324383264494e-07,6.68453012138594e-06,5.63696185969742e-06,"NAMPTP1/BPGM/TIGAR/TPI1/MDH1/PGK2/PGAM1/PFKL/PKLR/GPI/GPD1/PFKM/ALDOA/ALDOA/NNT/NUDT12/ALDOB",17,"BP"
"GO:0009185","ribonucleoside diphosphate metabolic process","12/973","25/11749",0.48,5.79601233299075,7.21310058513732,1.83536973146537e-07,9.36038563047338e-06,7.89346982254279e-06,"BPGM/TIGAR/TPI1/PGK2/PGAM1/PFKL/PKLR/GPI/PFKM/ALDOA/ALDOA/ALDOB",12,"BP"
"GO:0072524","pyridine-containing compound metabolic process","17/973","50/11749",0.34,4.10550873586845,6.61230662858015,2.51966684869626e-07,1.24933481247856e-05,1.05354491041978e-05,"NAMPTP1/BPGM/TIGAR/TPI1/MDH1/PGK2/PGAM1/PFKL/PKLR/GPI/GPD1/PFKM/ALDOA/ALDOA/NNT/NUDT12/ALDOB",17,"BP"
"GO:0015986","proton motive force-driven ATP synthesis","10/973","18/11749",0.555555555555556,6.70834760762818,7.28263835886916,3.42776283911916e-07,1.65366396427776e-05,1.39450949073696e-05,"ATP5J/ATP5O/ATP5J2/ATP5H/ATP5E/ATP5G1/ATP5B/ATP5F1AW/ATP5F1AZ/ATP5I",10,"BP"
"GO:0016052","carbohydrate catabolic process","15/973","41/11749",0.365853658536585,4.41769232697466,6.58708295142396,4.3131801260133e-07,2.02605961182467e-05,1.70854503606621e-05,"BPGM/TIGAR/TPI1/PGK2/PGAM1/AGL/PFKL/PKLR/GPI/LOC426743/DHDH/PFKM/ALDOA/ALDOA/ALDOB",15,"BP"
"GO:0019693","ribose phosphate metabolic process","29/973","130/11749",0.223076923076923,2.69365957783224,5.83476031505023,6.27302829806653e-07,2.81468088768045e-05,2.37357727812651e-05,"BPGM/TIGAR/TPI1/ATP5J/ATP5O/PRPS2/NT5E/HPRT1/PGK2/LOC121108649/PGAM1/PFKL/GUCY1B4/PKLR/GPI/ATP5J2/AK1/ATP5H/ATP5E/AMPD1/ATP5G1/PFKM/ATP5B/ALDOA/ALDOA/ATP5F1AW/ATP5F1AZ/ATP5I/ALDOB",29,"BP"
"GO:0009259","ribonucleotide metabolic process","28/973","123/11749",0.227642276422764,2.74878633678423,5.85846373094121,6.30740815166486e-07,2.81468088768045e-05,2.37357727812651e-05,"BPGM/TIGAR/TPI1/ATP5J/ATP5O/NT5E/HPRT1/PGK2/LOC121108649/PGAM1/PFKL/GUCY1B4/PKLR/GPI/ATP5J2/AK1/ATP5H/ATP5E/AMPD1/ATP5G1/PFKM/ATP5B/ALDOA/ALDOA/ATP5F1AW/ATP5F1AZ/ATP5I/ALDOB",28,"BP"
"GO:0006754","ATP biosynthetic process","10/973","19/11749",0.526315789473684,6.35527668091091,7.01971218073621,6.69940768832506e-07,2.9166933472342e-05,2.45960282267133e-05,"ATP5J/ATP5O/ATP5J2/ATP5H/ATP5E/ATP5G1/ATP5B/ATP5F1AW/ATP5F1AZ/ATP5I",10,"BP"
"GO:0009134","nucleoside diphosphate catabolic process","13/973","33/11749",0.393939393939394,4.75682830359089,6.49378989932682,9.5060899577038e-07,4.04008823202411e-05,3.40694452118206e-05,"BPGM/TIGAR/TPI1/ENTPD6/PGK2/PGAM1/PFKL/PKLR/GPI/PFKM/ALDOA/ALDOA/ALDOB",13,"BP"
"GO:0006753","nucleoside phosphate metabolic process","47/973","273/11749",0.172161172161172,2.07885057730895,5.41947166201576,1.03309468508852e-06,4.288544216007e-05,3.61646364669911e-05,"NAMPTP1/BPGM/TIGAR/TPI1/ATP5J/ATP5O/PDHA2/PRPS2/SUCLA2/MDH1/UGP2/ENTPD6/NT5E/HPRT1/PGK2/ACSL1/DCTD/LOC121108649/LOC770392/LOC428872/PGAM1/UPP2/PFKL/GUCY1B4/PKLR/MCEE/GPI/ATP5J2/AK1/ATP5H/ACSS2/ATP5E/DLAT/AMPD1/ATP5G1/GCDH/GPD1/PFKM/ATP5B/ALDOA/ALDOA/ATP5F1AW/ATP5F1AZ/NNT/NUDT12/ATP5I/ALDOB",47,"BP"
"GO:0009117","nucleotide metabolic process","37/973","196/11749",0.188775510204082,2.27946913606141,5.42775280940868,1.5649165572515e-06,6.34858194248618e-05,5.3536619063867e-05,"NAMPTP1/BPGM/TIGAR/TPI1/ATP5J/ATP5O/PRPS2/MDH1/NT5E/HPRT1/PGK2/DCTD/LOC121108649/LOC770392/PGAM1/UPP2/PFKL/GUCY1B4/PKLR/GPI/ATP5J2/AK1/ATP5H/ATP5E/AMPD1/ATP5G1/GPD1/PFKM/ATP5B/ALDOA/ALDOA/ATP5F1AW/ATP5F1AZ/NNT/NUDT12/ATP5I/ALDOB",37,"BP"
"GO:0055086","nucleobase-containing small molecule metabolic process","49/973","297/11749",0.164983164983165,1.99217595620473,5.20398278326707,2.18376764275225e-06,8.66227831625058e-05,7.30476661786132e-05,"NAMPTP1/BPGM/TIGAR/TPI1/ATP5J/ATP5O/PDHA2/PRPS2/SUCLA2/MDH1/UGP2/GNMT/ENTPD6/NT5E/HPRT1/PGK2/ACSL1/DCTD/LOC121108649/LOC770392/LOC428872/PGAM1/UPP2/PFKL/GUCY1B4/PKLR/MCEE/GPI/URAH/ATP5J2/AK1/ATP5H/ACSS2/ATP5E/DLAT/AMPD1/ATP5G1/GCDH/GPD1/PFKM/ATP5B/ALDOA/ALDOA/ATP5F1AW/ATP5F1AZ/NNT/NUDT12/ATP5I/ALDOB",49,"BP"
"GO:0009653","anatomical structure morphogenesis","69/973","477/11749",0.144654088050314,1.74670182991073,5.00282731981445,2.90760618208724e-06,0.000112827761630994,9.51459231209326e-05,"PLXNA4/LAMB4/LMOD2/SOX10/EPHB6/CHODL/CDKL5/FGF14/SLITRK1/SMAD9/FAT3/PAK1/HOXA4/EOMES/TMEM108/NRN1/CDH19/CDH7/LAMA1/MEIS1/ISM1/ENAH/VEGFA/SOX11/TNMD/PITX2/KDR/SLIT2/IFITM5/FGF4/LRRC4C/MEIS2/PGF/PITX3/SEMA4G/CCDC141/ERMN/FOXD2/NYAP2/LOC107054133/IGDCC4/MAP1A/SEMA3DL/SEMA3F/CHL1/FGF18/FOXI1/MYOT/PITX1/SOX8/METRN/TBX5/ARHGAP44/NF2L/TBX4/TP53TG5/RNF207/MFAP2/EPHA8/ROBO3/CSRP1/PLXNA2/HOMER3/HOXC9/RNF165/EMB/ARHGEF28/FOXD1/TMOD1",69,"BP"
"GO:0042773","ATP synthesis coupled electron transport","13/973","37/11749",0.351351351351351,4.24257659509458,5.93588080469837,4.3195111424778e-06,0.000164049518921763,0.000138340446444418,"CYCS/SDHA/UQCRB/COX6C/NDUFV1/NDUFS1/COX5A/UQCRFS1/COX4I1/UQCRQ/NDUFB6/COX6A1/NDUFS2",13,"BP"
"GO:0019637","organophosphate metabolic process","69/973","486/11749",0.141975308641975,1.7143554997272,4.83298094591178,5.62753332301704e-06,0.000209273895449696,0.000176477470436718,"NAMPTP1/BPGM/TIGAR/TPI1/ATP5J/ATP5O/PCYT1B/PDHA2/PRPS2/SUCLA2/IMPA2/MDH1/UGP2/ENTPD6/TTC7A/PLB1/SYNJ2/NT5E/HPRT1/PGK2/ACSL1/DCTD/MTMR7/CWH43/LOC121108649/LOC770392/PLA2G4B/LOC428872/PGAM1/GPAM/INPP5F/GPD1L2/GPD2/UPP2/PFKL/GUCY1B4/PKLR/MCEE/GPI/ATP5J2/PISD/AK1/AGPAT2/SOCS3/ATP5H/PROCA1/ACSS2/ATP5E/DLAT/AMPD1/IP6K3/ATP5G1/GCDH/GPD1/PFKM/ATP5B/ALDOA/ALDOA/ATP5F1AW/ATP5F1AZ/NNT/PIK3R1/FBP2/FBP1/NUDT12/ATP5I/TMEM246/ALDOB/PFKFB1",69,"BP"
"GO:0044283","small molecule biosynthetic process","35/973","191/11749",0.183246073298429,2.2127010433538,5.07736853687701,5.98057901077542e-06,0.000217863949678248,0.00018372133158773,"PAH/BCAT1/TPI1/INSIG1/HACD1/ASNS/COQ8A/GNMT/COQ3/LGSN/HPRT1/PGK2/CARNS1/NOXRED1/GCH1/GOT1/GLS2/GLUL/PTGS2/CTH/GATM/GPI/FGFR4/NDUFAB1/ACACB/PSPH/SC5D/IP6K3/GAMT/LOC107050163/COQ10A/HACD4/PSAT1/FBP2/FBP1",35,"BP"
"GO:0006006","glucose metabolic process","11/973","28/11749",0.392857142857143,4.74376009396564,5.9595612972793,6.83046186591043e-06,0.000243847488613002,0.000205632851963198,"GAPDH/TPI1/PDK4/GNMT/PGK2/PFKL/GPI/LOC107050147/PFKM/FBP2/FBP1",11,"BP"
"GO:0006195","purine nucleotide catabolic process","14/973","44/11749",0.318181818181818,3.84205362982341,5.67521731003913,7.0472433658971e-06,0.000246653517806398,0.000207999133400059,"BPGM/TIGAR/TPI1/NT5E/PGK2/PGAM1/PFKL/PKLR/GPI/PFKM/ALDOA/ALDOA/NUDT12/ALDOB",14,"BP"
"GO:0048812","neuron projection morphogenesis","32/973","171/11749",0.187134502923977,2.25965393099055,4.98588350013852,9.47977768920935e-06,0.000325411599523821,0.000274414617319218,"PLXNA4/LAMB4/EPHB6/CHODL/CDKL5/SLITRK1/PAK1/TMEM108/NRN1/LAMA1/ENAH/SLIT2/LRRC4C/SEMA4G/CCDC141/NYAP2/LOC107054133/IGDCC4/MAP1A/SEMA3DL/SEMA3F/CHL1/MYOT/METRN/ARHGAP44/TP53TG5/EPHA8/ROBO3/PLXNA2/HOMER3/RNF165/EMB",32,"BP"
"GO:0009166","nucleotide catabolic process","15/973","51/11749",0.294117647058824,3.55147814521492,5.48694655419583,9.85150993900742e-06,0.000331791419643929,0.000279794621902296,"BPGM/TIGAR/TPI1/NT5E/PGK2/PGAM1/UPP2/PFKL/PKLR/GPI/PFKM/ALDOA/ALDOA/NUDT12/ALDOB",15,"BP"
"GO:0009132","nucleoside diphosphate metabolic process","13/973","40/11749",0.325,3.92438335046249,5.56690734496902,1.15400122771213e-05,0.000381461516938176,0.000321680654118586,"BPGM/TIGAR/TPI1/ENTPD6/PGK2/PGAM1/PFKL/PKLR/GPI/PFKM/ALDOA/ALDOA/ALDOB",13,"BP"
"GO:0048858","cell projection morphogenesis","32/973","173/11749",0.184971098265896,2.23353076415829,4.91137816873615,1.21604800716927e-05,0.000387615302285203,0.000326870047039859,"PLXNA4/LAMB4/EPHB6/CHODL/CDKL5/SLITRK1/PAK1/TMEM108/NRN1/LAMA1/ENAH/SLIT2/LRRC4C/SEMA4G/CCDC141/NYAP2/LOC107054133/IGDCC4/MAP1A/SEMA3DL/SEMA3F/CHL1/MYOT/METRN/ARHGAP44/TP53TG5/EPHA8/ROBO3/PLXNA2/HOMER3/RNF165/EMB",32,"BP"
