"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Ontology"
"GO:0045229","external encapsulating structure organization","23/743","66/11749",0.348484848484849,5.5105632366736,9.54744525615479,4.93435012792533e-12,7.23011358179467e-10,6.45168808810933e-10,"LAMB4/ADAMTS20/ADAMTS5/MMP13/MMP27/MMP7/MMP16/NDNF/LOC423605/ADAMTSL2L/THSD4/ADAMTS17/ADAMTS7/ADAMTS18/TGFBI/MMP23A/PDPN/P3H4/ADAMTSL5/ADAMTS12/ADAMTS6/ADAMTSL1/ADAMTS19",23,"BP"
"GO:0019646","aerobic electron transport chain","17/743","35/11749",0.485714285714286,7.68056143049414,10.2838562124053,5.34903594214156e-12,7.23011358179467e-10,6.45168808810933e-10,"NDUFC2/CYCS/SDHA/UQCRB/COX6C/NDUFS8/NDUFV1/COX5A/UQCRFS1/COX4I1/UQCRQ/UQCR10/SDHD/NDUFS2/NDUFA7/UQCR11/COX7C",17,"BP"
"GO:0043062","extracellular structure organization","23/743","67/11749",0.343283582089552,5.42831602418593,9.44450125066559,7.07228963758206e-12,8.82404137858315e-10,7.87400668151849e-10,"LAMB4/ADAMTS20/ADAMTS5/MMP13/MMP27/MMP7/MMP16/NDNF/LOC423605/ADAMTSL2L/THSD4/ADAMTS17/ADAMTS7/ADAMTS18/TGFBI/MMP23A/PDPN/P3H4/ADAMTSL5/ADAMTS12/ADAMTS6/ADAMTSL1/ADAMTS19",23,"BP"
"GO:0009653","anatomical structure morphogenesis","60/743","477/11749",0.125786163522013,1.98904661537029,5.72976858721415,2.03302664218113e-07,2.35540658115557e-05,2.10181325789403e-05,"SEMA3A/LAMB4/LRTM2/EPHB6/BOC/CHODL/CDKL5/SLITRK1/LECT1/FLT1/FAT3/PAK1/HOXA4/EOMES/NRN1/CTNND2/CDH7/ASXL3/SOX17/ISM1/VEGFA/GREM2/EPHA7/SOX11/TNMD/FGF16/KDR/PDGFRA/SLIT2/PGF/NRAP/CCDC141/HOXD9/SEMA5B/ERMN/FGF7/IGDCC4/MAP1A/CDH15/LMOD3/CHL1/FGF18/FOXI1/UNC5A/MIEF2/SOX8/METRN/NF2L/TP53TG5/MFAP2/PDPN/EPHA8/LZTS1/ROBO3/JAM3/VANGL2/PTPRVP/TCAP/RNF165/EMB",60,"BP"
"GO:0090287","regulation of cellular response to growth factor stimulus","14/743","49/11749",0.285714285714286,4.51797731205537,6.4115017480645,1.22663088944593e-06,0.00013263968684542,0.00011835912091145,"FSTL1/SPRY2/SHISA2/BAMBI/SOSTDC1/GREM2/FGF16/FSTL4/SPRY4/NOG2/WFIKKN2/RNF165/FST/NREP",14,"BP"
"GO:0006099","tricarboxylic acid cycle","9/743","23/11749",0.391304347826087,6.1876645795541,6.47027117393277,5.63102459719155e-06,0.000570845118540294,0.000509385448759104,"ACO2/SUCLA2/SDHA/MDH1/IDH3B/IDH3A/MDH2/SDHB/SDHD",9,"BP"
"GO:0015986","proton motive force-driven ATP synthesis","8/743","18/11749",0.444444444444444,7.02796470764169,6.64968476585272,6.10531058840333e-06,0.00058251845731707,0.000519801985080779,"ATP5J/ATP5O/ATP5J2/ATP5H/ATP5E/ATP5G1/ATP5B/ATP5F1AZ",8,"BP"
"GO:0006754","ATP biosynthetic process","8/743","19/11749",0.421052631578947,6.65807182829213,6.41295027441062,9.96279505374788e-06,0.00086381363629402,0.000770811700891867,"ATP5J/ATP5O/ATP5J2/ATP5H/ATP5E/ATP5G1/ATP5B/ATP5F1AZ",8,"BP"
"GO:0061564","axon development","24/743","144/11749",0.166666666666667,2.63548676536563,5.13059022413741,1.10452122789142e-05,0.00086381363629402,0.000770811700891867,"SEMA3A/LAMB4/LRTM2/EPHB6/BOC/CHODL/CDKL5/SLITRK1/PAK1/EPHA7/SLIT2/CRTAC1/CCDC141/SEMA5B/IGDCC4/MAP1A/CHL1/UNC5A/METRN/EPHA8/ROBO3/RNF165/EMB/NREP",24,"BP"
"GO:0048858","cell projection morphogenesis","27/743","173/11749",0.15606936416185,2.46791246236551,5.05365478168631,1.11837770420311e-05,0.00086381363629402,0.000770811700891867,"SEMA3A/LAMB4/LRTM2/EPHB6/BOC/CHODL/CDKL5/SLITRK1/PAK1/NRN1/CTNND2/EPHA7/SLIT2/CCDC141/SEMA5B/IGDCC4/MAP1A/CHL1/UNC5A/METRN/TP53TG5/PDPN/EPHA8/LZTS1/ROBO3/RNF165/EMB",27,"BP"
"GO:0120039","plasma membrane bounded cell projection morphogenesis","27/743","173/11749",0.15606936416185,2.46791246236551,5.05365478168631,1.11837770420311e-05,0.00086381363629402,0.000770811700891867,"SEMA3A/LAMB4/LRTM2/EPHB6/BOC/CHODL/CDKL5/SLITRK1/PAK1/NRN1/CTNND2/EPHA7/SLIT2/CCDC141/SEMA5B/IGDCC4/MAP1A/CHL1/UNC5A/METRN/TP53TG5/PDPN/EPHA8/LZTS1/ROBO3/RNF165/EMB",27,"BP"
"GO:0006935","chemotaxis","18/743","91/11749",0.197802197802198,3.12783044680757,5.29428493557562,1.26874852957206e-05,0.000894743528246032,0.000798411546069371,"SEMA3A/CCR8L/CCR8/VEGFA/FGF16/CXCL13/CXCL13L2/CXCL13L3/SLIT2/PGF/LGALS3/SEMA5B/FGF7/LOC395551/CCL5/CCR7/CCL19/LOC100857191",18,"BP"
"GO:0042330","taxis","18/743","91/11749",0.197802197802198,3.12783044680757,5.29428493557562,1.26874852957206e-05,0.000894743528246032,0.000798411546069371,"SEMA3A/CCR8L/CCR8/VEGFA/FGF16/CXCL13/CXCL13L2/CXCL13L3/SLIT2/PGF/LGALS3/SEMA5B/FGF7/LOC395551/CCL5/CCR7/CCL19/LOC100857191",18,"BP"
"GO:0097529","myeloid leukocyte migration","11/743","38/11749",0.289473684210526,4.57742438195084,5.73887667324875,1.49358405044067e-05,0.00100941388742282,0.000900735995331543,"XG/VEGFA/CXCL13/CXCL13L2/CXCL13L3/PGF/LGALS3/LOC395551/CCL5/CCL19/LOC100857191",11,"BP"
"GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","11/743","39/11749",0.282051282051282,4.46005452600338,5.62339279754914,1.96269552727553e-05,0.00127339685809636,0.00113629741052794,"FSTL1/BAMBI/SOSTDC1/GREM2/DACT2/FSTL4/NOG2/WFIKKN2/RNF165/FST/NREP",11,"BP"
"GO:0000902","cell morphogenesis","32/743","230/11749",0.139130434782609,2.20005851717479,4.77551896417523,2.04302355279702e-05,0.00127453238562953,0.00113731068222506,"SEMA3A/LAMB4/LRTM2/EPHB6/BOC/CHODL/CDKL5/SLITRK1/FAT3/PAK1/NRN1/CTNND2/CDH7/EPHA7/SLIT2/CCDC141/SEMA5B/ERMN/IGDCC4/MAP1A/CDH15/CHL1/UNC5A/METRN/NF2L/TP53TG5/PDPN/EPHA8/LZTS1/ROBO3/RNF165/EMB",32,"BP"
"GO:0006813","potassium ion transport","21/743","122/11749",0.172131147540984,2.72189616750877,4.96723446377346,2.34621136500999e-05,0.00140946475335045,0.00125771564401121,"KCNMB4/KCNC2/KCNA6/KCNA5/CNGA3/ASB4/KCNS2/KCNK2/KCNQ5/KCNS3/ABCC8/KCNC1/KCNE4/KCNAB1/KCNG4/KCNT1/KCNJ2/KCNQ2/KCNU1/KCNC4/KCNA2",21,"BP"
"GO:0048812","neuron projection morphogenesis","26/743","171/11749",0.152046783625731,2.40430371577216,4.80622335111328,2.58927933946667e-05,0.00149993253164819,0.00133844326758145,"SEMA3A/LAMB4/LRTM2/EPHB6/BOC/CHODL/CDKL5/SLITRK1/PAK1/NRN1/CTNND2/EPHA7/SLIT2/CCDC141/SEMA5B/IGDCC4/MAP1A/CHL1/UNC5A/METRN/TP53TG5/EPHA8/LZTS1/ROBO3/RNF165/EMB",26,"BP"
"GO:0007409","axonogenesis","22/743","137/11749",0.160583941605839,2.53930111699463,4.70860192772962,4.58819748870729e-05,0.00249855613066649,0.00222955070391747,"SEMA3A/LAMB4/LRTM2/EPHB6/BOC/CHODL/CDKL5/SLITRK1/PAK1/EPHA7/SLIT2/CCDC141/SEMA5B/IGDCC4/MAP1A/CHL1/UNC5A/METRN/EPHA8/ROBO3/RNF165/EMB",22,"BP"
"GO:0002376","immune system process","50/743","444/11749",0.112612612612613,1.78073430092273,4.35733633296569,4.62125054993803e-05,0.00249855613066649,0.00222955070391747,"GRAMD4/TNFRSF13C/PIANP/TRAT1/XG/C4A/EOMES/MTURN/CCR8L/CCR8/LY86/TLR15/CST7/VEGFA/IRAK1BP1/AGTR2/IL15/CXCL13/CXCL13L2/CXCL13L3/APLNR/PAMR1/PGF/LGALS3/AGTR1/ITK/IL21R/VPREB3/PATZ1/LIF/MHCY36/MHCY14/MHCY11/MHCY7/BF1/PRF1/TNFSF8/LOC395551/CCL5/PTK6/ZBTB32/LOC100857714/CSF1/CCR7/ZAP70/CCL19/LOC100857191/RXFP3/NFIL3/CR1",50,"BP"
"GO:1990266","neutrophil migration","9/743","29/11749",0.310344827586207,4.90745811481877,5.47382799099627,4.89178979837553e-05,0.00255951066224681,0.0022839426053536,"XG/CXCL13/CXCL13L2/CXCL13L3/LGALS3/LOC395551/CCL5/CCL19/LOC100857191",9,"BP"
"GO:0048667","cell morphogenesis involved in neuron differentiation","24/743","159/11749",0.150943396226415,2.38685593844435,4.57456514077237,5.91000485190828e-05,0.00299563370931101,0.00267311074716246,"SEMA3A/LAMB4/LRTM2/EPHB6/BOC/CHODL/CDKL5/SLITRK1/PAK1/CTNND2/EPHA7/SLIT2/CCDC141/SEMA5B/IGDCC4/MAP1A/CHL1/UNC5A/METRN/EPHA8/LZTS1/ROBO3/RNF165/EMB",24,"BP"
"GO:0030595","leukocyte chemotaxis","10/743","37/11749",0.27027027027027,4.27376232221454,5.18196049552341,7.0161447650944e-05,0.00344854145726761,0.0030772564759186,"VEGFA/CXCL13/CXCL13L2/CXCL13L3/PGF/LGALS3/LOC395551/CCL5/CCL19/LOC100857191",10,"BP"
"GO:0031175","neuron projection development","30/743","226/11749",0.132743362831858,2.09906025560095,4.33465526063376,8.91469439398835e-05,0.00421544403972984,0.00376159098879131,"SEMA3A/LAMB4/LRTM2/EPHB6/BOC/CHODL/CDKL5/SLITRK1/PAK1/NRN1/CTNND2/EPHA7/MCF2/SLIT2/CRTAC1/CCDC141/SEMA5B/IGDCC4/MAP1A/CHL1/UNC5A/METRN/TP53TG5/STMN3/EPHA8/LZTS1/ROBO3/RNF165/EMB/NREP",30,"BP"
"GO:0048666","neuron development","32/743","248/11749",0.129032258064516,2.04037685060565,4.30239559684729,9.09621093653171e-05,0.00421544403972984,0.00376159098879131,"SEMA3A/LAMB4/LRTM2/EPHB6/BOC/CHODL/CDKL5/SLITRK1/DCLK1/PAK1/NRN1/CTNND2/EPHA7/MCF2/SLIT2/CRTAC1/CCDC141/SEMA5B/IGDCC4/MAP1A/CHL1/UNC5A/METRN/SRRM4/TP53TG5/STMN3/EPHA8/LZTS1/ROBO3/RNF165/EMB/NREP",32,"BP"
"GO:0050793","regulation of developmental process","32/743","251/11749",0.127490039840637,2.01598987629563,4.22743277999816,0.000114419787968089,0.00505915193063157,0.00451446161634006,"SEMA3A/LRTM2/PTHLH/CHODL/CDKL5/SLITRK1/LECT1/FLT1/AAMDC/PAK1/MTURN/CEBPD/ISM1/CST7/VEGFA/TNMD/KDR/PGF/SEMA5B/ERMN/PLEKHB2/MIEF2/METRN/NOG2/NF2L/PDPN/LZTS1/MYOG/CSF1/APC2/NREP/HEMGN",32,"BP"
"GO:0097530","granulocyte migration","9/743","32/11749",0.28125,4.44738391655451,5.07362128793263,0.000115406055137711,0.00505915193063157,0.00451446161634006,"XG/CXCL13/CXCL13L2/CXCL13L3/LGALS3/LOC395551/CCL5/CCL19/LOC100857191",9,"BP"
"GO:0030593","neutrophil chemotaxis","8/743","26/11749",0.307692307692308,4.86551402836733,5.12667948676657,0.000138498833315442,0.00591171335888543,0.00527523257087901,"CXCL13/CXCL13L2/CXCL13L3/LGALS3/LOC395551/CCL5/CCL19/LOC100857191",8,"BP"
"GO:0060326","cell chemotaxis","11/743","48/11749",0.229166666666667,3.62379430237775,4.73260801864461,0.000156885287493746,0.0065248188798681,0.00582232848323618,"VEGFA/FGF16/CXCL13/CXCL13L2/CXCL13L3/PGF/LGALS3/LOC395551/CCL5/CCL19/LOC100857191",11,"BP"
"GO:0023057","negative regulation of signaling","28/743","216/11749",0.12962962962963,2.04982303972883,4.04607054693928,0.00022731898606838,0.00921778488507283,0.00822535804852692,"GRAMD4/TRAT1/SPRY2/SHISA2/SESN3/TPBGL/BAMBI/SOSTDC1/GREM2/DACT2/SESN1/SFRP2/DKK2/LGALS3/DUSP13/TRABD2B/SAG/SPRY4/NLRC3/NOG2/RASAL1/WFIKKN2/RNF43/DUSP26/SFRP1/LOC100858505/APC2/FST",28,"BP"
"GO:0009145","purine nucleoside triphosphate biosynthetic process","8/743","28/11749",0.285714285714286,4.51797731205537,4.84229605672584,0.000246117429922701,0.00950482074606242,0.00848149037954171,"ATP5J/ATP5O/ATP5J2/ATP5H/ATP5E/ATP5G1/ATP5B/ATP5F1AZ",8,"BP"
"GO:0009206","purine ribonucleoside triphosphate biosynthetic process","8/743","28/11749",0.285714285714286,4.51797731205537,4.84229605672584,0.000246117429922701,0.00950482074606242,0.00848149037954171,"ATP5J/ATP5O/ATP5J2/ATP5H/ATP5E/ATP5G1/ATP5B/ATP5F1AZ",8,"BP"
"GO:0019752","carboxylic acid metabolic process","38/743","332/11749",0.114457831325301,1.8099125979017,3.88949141471971,0.000268601011186958,0.0100779527240451,0.0089929164745032,"PDHA2/P4HA3/HACD1/OXSM/GADL1/CYP7B1/MDH1/GNMT/LGSN/HADHB/TDO2/ACSL1/IDH3B/LDHA/NOXRED1/GOT1/DBI/GLUL/NPL/FAAH/PFKL/IDH3A/GATM/GOT2/GCSH/FGFR4/NDUFAB1/HPD/DAO/ACACB/ACADS/MDH2/DLAT/GAMT/PSAT1/ALDOB/CDO1/LOC121108947",38,"BP"
"GO:0022603","regulation of anatomical structure morphogenesis","18/743","114/11749",0.157894736842105,2.49677693560955,4.1724192053659,0.000273384660824897,0.0100779527240451,0.0089929164745032,"SEMA3A/CHODL/CDKL5/LECT1/FLT1/PAK1/ISM1/VEGFA/TNMD/KDR/PGF/SEMA5B/ERMN/MIEF2/METRN/NF2L/PDPN/LZTS1",18,"BP"
"GO:0009968","negative regulation of signal transduction","27/743","209/11749",0.129186602870813,2.04281749277145,3.95221141204611,0.00030905406133352,0.0111038742622085,0.00990838283505529,"GRAMD4/SPRY2/SHISA2/SESN3/TPBGL/BAMBI/SOSTDC1/GREM2/DACT2/SESN1/SFRP2/DKK2/LGALS3/DUSP13/TRABD2B/SAG/SPRY4/NLRC3/NOG2/RASAL1/WFIKKN2/RNF43/DUSP26/SFRP1/LOC100858505/APC2/FST",27,"BP"
"GO:0071621","granulocyte chemotaxis","8/743","29/11749",0.275862068965517,4.36218499095002,4.70997302429775,0.000321241061137537,0.0111038742622085,0.00990838283505529,"CXCL13/CXCL13L2/CXCL13L3/LGALS3/LOC395551/CCL5/CCL19/LOC100857191",8,"BP"
"GO:0043436","oxoacid metabolic process","38/743","335/11749",0.113432835820896,1.79370442538318,3.8293396868574,0.000321752213516523,0.0111038742622085,0.00990838283505529,"PDHA2/P4HA3/HACD1/OXSM/GADL1/CYP7B1/MDH1/GNMT/LGSN/HADHB/TDO2/ACSL1/IDH3B/LDHA/NOXRED1/GOT1/DBI/GLUL/NPL/FAAH/PFKL/IDH3A/GATM/GOT2/GCSH/FGFR4/NDUFAB1/HPD/DAO/ACACB/ACADS/MDH2/DLAT/GAMT/PSAT1/ALDOB/CDO1/LOC121108947",38,"BP"
"GO:0050900","leukocyte migration","11/743","52/11749",0.211538461538462,3.34504089450254,4.40328168726528,0.000332717295801994,0.0112430719539757,0.0100325938975382,"XG/VEGFA/CXCL13/CXCL13L2/CXCL13L3/PGF/LGALS3/LOC395551/CCL5/CCL19/LOC100857191",11,"BP"
"GO:0003008","system process","35/743","301/11749",0.116279069767442,1.83871169676672,3.8299469529097,0.000344463700717561,0.0114024514808956,0.0101748139309699,"ADM2/AQP1/ASB4/PENK/CST7/DLGAP2/FKBP1B/AGTR2/GLRA3/ANK2/GABRA2/OR5AS1/ACTC1/LOC428967/CHRNA1/PTGER3/OTOS/KCNE4/AGTR1/CLRN1/INSYN1/CHRNA7/RGS9BP/LMOD3/ADRA1B/CRYBB3/UTS2R/CACNA1G/UNC119/SMTNL2/CHRNA4/EDN2/DLGAP3/HTR3A/TCAP",35,"BP"
"GO:0006955","immune response","39/743","349/11749",0.111747851002865,1.76705989425661,3.77964651967821,0.000365313436848392,0.0118507678913618,0.0105748626456113,"GRAMD4/PIANP/TRAT1/C4A/EOMES/CCR8L/CCR8/LY86/TLR15/CST7/IRAK1BP1/AGTR2/IL15/CXCL13/CXCL13L2/CXCL13L3/APLNR/PAMR1/AGTR1/ITK/IL21R/VPREB3/LIF/MHCY36/MHCY14/MHCY11/MHCY7/BF1/TNFSF8/LOC395551/CCL5/PTK6/CCR7/ZAP70/CCL19/LOC100857191/RXFP3/NFIL3/CR1",39,"BP"
"GO:0006082","organic acid metabolic process","39/743","351/11749",0.111111111111111,1.75699117691042,3.74103413651448,0.000409717872193223,0.0129154051898499,0.0115248764592405,"PDHA2/P4HA3/HACD1/OXSM/GADL1/CYP7B1/MDH1/GNMT/LGSN/HADHB/TDO2/ACSL1/IDH3B/CYP2R1/LDHA/NOXRED1/GOT1/DBI/GLUL/NPL/FAAH/PFKL/IDH3A/GATM/GOT2/GCSH/FGFR4/NDUFAB1/HPD/DAO/ACACB/ACADS/MDH2/DLAT/GAMT/PSAT1/ALDOB/CDO1/LOC121108947",39,"BP"
"GO:0009201","ribonucleoside triphosphate biosynthetic process","8/743","30/11749",0.266666666666667,4.21677882458502,4.58350989263337,0.000414057379699258,0.0129154051898499,0.0115248764592405,"ATP5J/ATP5O/ATP5J2/ATP5H/ATP5E/ATP5G1/ATP5B/ATP5F1AZ",8,"BP"
"GO:0010648","negative regulation of cell communication","27/743","215/11749",0.125581395348837,1.98580863250806,3.79038648485354,0.00048681865515642,0.0148984878993154,0.0132944518538248,"GRAMD4/SPRY2/SHISA2/SESN3/TPBGL/BAMBI/SOSTDC1/GREM2/DACT2/SESN1/SFRP2/DKK2/LGALS3/DUSP13/TRABD2B/SAG/SPRY4/NLRC3/NOG2/RASAL1/WFIKKN2/RNF43/DUSP26/SFRP1/LOC100858505/APC2/FST",27,"BP"
"GO:0007411","axon guidance","15/743","91/11749",0.164835164835165,2.60652537233964,3.99721842976663,0.000542191551052984,0.0157505330970509,0.0140547621574696,"SEMA3A/LAMB4/EPHB6/BOC/EPHA7/SLIT2/CCDC141/SEMA5B/IGDCC4/CHL1/UNC5A/EPHA8/ROBO3/RNF165/EMB",15,"BP"
"GO:0097485","neuron projection guidance","15/743","91/11749",0.164835164835165,2.60652537233964,3.99721842976663,0.000542191551052984,0.0157505330970509,0.0140547621574696,"SEMA3A/LAMB4/EPHB6/BOC/EPHA7/SLIT2/CCDC141/SEMA5B/IGDCC4/CHL1/UNC5A/EPHA8/ROBO3/RNF165/EMB",15,"BP"
"GO:0006123","mitochondrial electron transport, cytochrome c to oxygen","5/743","12/11749",0.416666666666667,6.58871691341409,5.03252341303978,0.000543791524929006,0.0157505330970509,0.0140547621574696,"CYCS/COX6C/COX5A/COX4I1/COX7C",5,"BP"
"GO:0040011","locomotion","23/743","173/11749",0.132947976878613,2.10229580127432,3.79492823295865,0.000560747628076851,0.0159567132059764,0.0142387440185719,"SEMA3A/XG/CCR8L/CCR8/VEGFA/FGF16/CXCL13/CXCL13L2/CXCL13L3/SLIT2/PGF/LGALS3/SEMA5B/FGF7/FGF18/LOC395551/CCL5/PDPN/TACR1/CCR7/CCL19/LOC100857191/ARHGEF39",23,"BP"
"GO:0051239","regulation of multicellular organismal process","36/743","322/11749",0.111801242236025,1.76790416558689,3.63019928745218,0.00060184628904469,0.0165678633081073,0.0147840950409809,"ADM2/SEMA3A/TNFRSF13C/LRTM2/PTHLH/CHODL/CDKL5/SLITRK1/LECT1/FLT1/MTURN/ISM1/CST7/VEGFA/DLGAP2/FKBP1B/TNMD/IL15/SPP1/ANK2/KDR/PGF/SEMA5B/PTGER3/KCNE4/AGTR1/ADRA1B/METRN/PATZ1/NF2L/SMTNL2/PDPN/EDN2/DLGAP3/ZBTB32/CSF1",36,"BP"
"GO:0032963","collagen metabolic process","6/743","18/11749",0.333333333333333,5.27097353073127,4.71147874947912,0.000602653474215985,0.0165678633081073,0.0147840950409809,"P3H3/MMP13/MMP27/MMP7/MMP16/MMP23A",6,"BP"
"GO:0048585","negative regulation of response to stimulus","31/743","264/11749",0.117424242424242,1.85682022105306,3.65837139471596,0.000624259701509503,0.0168758205974736,0.0150588963083433,"SEMA3A/GRAMD4/SPRY2/SHISA2/SESN3/TPBGL/BAMBI/SOSTDC1/CST7/GREM2/DACT2/SESN1/SFRP2/DKK2/LGALS3/DUSP13/SEMA5B/TRABD2B/SAG/SPRY4/NLRC3/NOG2/RASAL1/WFIKKN2/RNF43/DUSP26/SFRP1/LOC100858505/APC2/FST/CR1",31,"BP"
"GO:0045765","regulation of angiogenesis","7/743","25/11749",0.28,4.42761776581427,4.45744616012442,0.000691457837520334,0.0180894292331933,0.0161418425567141,"LECT1/FLT1/ISM1/VEGFA/TNMD/KDR/PGF",7,"BP"
"GO:1901342","regulation of vasculature development","7/743","25/11749",0.28,4.42761776581427,4.45744616012442,0.000691457837520334,0.0180894292331933,0.0161418425567141,"LECT1/FLT1/ISM1/VEGFA/TNMD/KDR/PGF",7,"BP"
"GO:0030182","neuron differentiation","36/743","325/11749",0.110769230769231,1.75158505021224,3.57003388136801,0.000714704429311276,0.0184008029260776,0.0164196924027236,"SEMA3A/LAMB4/LRTM2/EPHB6/BOC/CHODL/CDKL5/SLITRK1/DCLK1/PAK1/WNT11/NRN1/CTNND2/EPHA7/SOX11/MCF2/SLIT2/CRTAC1/CCDC141/SEMA5B/NR4A2/IGDCC4/MAP1A/WNT5A/CHL1/UNC5A/METRN/SRRM4/TP53TG5/STMN3/EPHA8/LZTS1/ROBO3/RNF165/EMB/NREP",36,"BP"
