"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","Ontology"
"GO:0046496","nicotinamide nucleotide metabolic process","15/853","48/11749",0.3125,4.30429366940211,6.41816243885711,8.19599997059928e-07,0.000119720214229388,0.000104197185071212,"NAMPTP1/BPGM/TPI1/PGK2/PGAM1/PKLR/GPI/ALDOC/NMNAT1/GPD1/PFKM/ALDOA/ALDOA/NNT/NUDT12",15,"BP"
"GO:0006096","glycolytic process","10/853","22/11749",0.454545454545455,6.26079079185761,6.91021955827929,1.11692328144035e-06,0.000119720214229388,0.000104197185071212,"BPGM/TPI1/PGK2/PGAM1/PKLR/GPI/ALDOC/PFKM/ALDOA/ALDOA",10,"BP"
"GO:0009137","purine nucleoside diphosphate catabolic process","10/853","22/11749",0.454545454545455,6.26079079185761,6.91021955827929,1.11692328144035e-06,0.000119720214229388,0.000104197185071212,"BPGM/TPI1/PGK2/PGAM1/PKLR/GPI/ALDOC/PFKM/ALDOA/ALDOA",10,"BP"
"GO:0009181","purine ribonucleoside diphosphate catabolic process","10/853","22/11749",0.454545454545455,6.26079079185761,6.91021955827929,1.11692328144035e-06,0.000119720214229388,0.000104197185071212,"BPGM/TPI1/PGK2/PGAM1/PKLR/GPI/ALDOC/PFKM/ALDOA/ALDOA",10,"BP"
"GO:0009191","ribonucleoside diphosphate catabolic process","10/853","22/11749",0.454545454545455,6.26079079185761,6.91021955827929,1.11692328144035e-06,0.000119720214229388,0.000104197185071212,"BPGM/TPI1/PGK2/PGAM1/PKLR/GPI/ALDOC/PFKM/ALDOA/ALDOA",10,"BP"
"GO:0046032","ADP catabolic process","10/853","22/11749",0.454545454545455,6.26079079185761,6.91021955827929,1.11692328144035e-06,0.000119720214229388,0.000104197185071212,"BPGM/TPI1/PGK2/PGAM1/PKLR/GPI/ALDOC/PFKM/ALDOA/ALDOA",10,"BP"
"GO:0003012","muscle system process","17/853","62/11749",0.274193548387097,3.77667057444314,6.13326342104096,1.21366145156514e-06,0.000122437022907895,0.000106561729926896,"LMOD2/CALD1/KCNE2/STAC/CSRP3/PTGER3/TPM1/ADRA1B/MYL2/RNF207/ADRA1A/EDN2/HTR1D/TMOD4/TPM2/PDE4D/TMOD1",17,"BP"
"GO:0072524","pyridine-containing compound metabolic process","15/853","50/11749",0.3,4.13212192262603,6.2097230052014,1.47072760857199e-06,0.000140127658261165,0.000121958581810239,"NAMPTP1/BPGM/TPI1/PGK2/PGAM1/PKLR/GPI/ALDOC/NMNAT1/GPD1/PFKM/ALDOA/ALDOA/NNT/NUDT12",15,"BP"
"GO:0006090","pyruvate metabolic process","12/853","33/11749",0.363636363636364,5.00863263348609,6.45188300191085,1.69178309938651e-06,0.000144053852646515,0.000125375702349399,"BPGM/TPI1/PDHA2/PGK2/PGAM1/PKLR/GPI/ALDOC/DLAT/PFKM/ALDOA/ALDOA",12,"BP"
"GO:0009135","purine nucleoside diphosphate metabolic process","10/853","23/11749",0.434782608695652,5.98858249655946,6.70022009257484,1.84792114182119e-06,0.000144053852646515,0.000125375702349399,"BPGM/TPI1/PGK2/PGAM1/PKLR/GPI/ALDOC/PFKM/ALDOA/ALDOA",10,"BP"
"GO:0009179","purine ribonucleoside diphosphate metabolic process","10/853","23/11749",0.434782608695652,5.98858249655946,6.70022009257484,1.84792114182119e-06,0.000144053852646515,0.000125375702349399,"BPGM/TPI1/PGK2/PGAM1/PKLR/GPI/ALDOC/PFKM/ALDOA/ALDOA",10,"BP"
"GO:0046031","ADP metabolic process","10/853","23/11749",0.434782608695652,5.98858249655946,6.70022009257484,1.84792114182119e-06,0.000144053852646515,0.000125375702349399,"BPGM/TPI1/PGK2/PGAM1/PKLR/GPI/ALDOC/PFKM/ALDOA/ALDOA",10,"BP"
"GO:0098660","inorganic ion transmembrane transport","48/853","330/11749",0.145454545454545,2.00345305339444,5.17324360418283,2.62147888665641e-06,0.00019547114307025,0.000170126181294224,"KCND2/KCNC2/ATP2B1/ANO4/WNK1/ATP6V1A/ATP1B1/KCNE2/SLC37A1/TRPC6/KCNH2/ASB4/STAC/GEM/KCNS2/SLC24A3/SLC30A1/PLN/KCNF1/SLC9B2/KCNC1/ANO1/SLC8A3/RYR3/HECW2/KCNH7/SLC6A9/SLC6A2/SLC6A6/KCNJ12/SCNN1G/ATP2A2/KCNJ2/TRPV3/SLC12A5/RNF207/RHCE/FXYD6/SLC37A4/LOC776719/CACNA1S/SLC6A17/KCNH6/KCNN1/ANO8/LOC107050029/NNT/TMEM38B",48,"BP"
"GO:0009185","ribonucleoside diphosphate metabolic process","10/853","25/11749",0.4,5.5094958968347,6.31514072601495,4.61763372232071e-06,0.000329968409740834,0.000287184413081174,"BPGM/TPI1/PGK2/PGAM1/PKLR/GPI/ALDOC/PFKM/ALDOA/ALDOA",10,"BP"
"GO:0006195","purine nucleotide catabolic process","13/853","44/11749",0.295454545454545,4.06951401470745,5.70733266400461,8.8975443089713e-06,0.000597384158524755,0.000519926798703761,"BPGM/TPI1/PGK2/PGAM1/PKLR/GPI/ALDOC/NUDT3/PFKM/ALDOA/ALDOA/PDE4D/NUDT12",13,"BP"
"GO:0009653","anatomical structure morphogenesis","61/853","477/11749",0.127882599580713,1.76142164416623,4.75014486619839,9.05655284060852e-06,0.000597384158524755,0.000519926798703761,"LMOD2/LRTM2/CALD1/PTPRO/LOC101750972/TBX19/MYO16/FGF14/SMAD9/PAK1/NRP1/NEBL/TBX20/CDH6/FHOD3/MEIS1/ENAH/VASH2/VEGFA/GREM2/THBS2/TIAM2/EZR/ANGPT2/FGF16/PITX2/MSX1/CSRP3/FGF4/MEIS2/PGF/PITX3/CXCL12/COL6A1/HECW2/HOXD9/PALMD/FOXD3/IGDCC4/SEMA3F/PLXNB3/CHL1/PDGFRB/MYOT/PITX1/RFLNA/TBX5/NPTX1/TBX4/TP53TG5/RNF207/EPHA8/LZTS1/TMOD4/HOMER3/HOXC9/MAP1B/PGM5/ANXA1/TMOD1/LOC121108945",61,"BP"
"GO:0044057","regulation of system process","16/853","66/11749",0.242424242424242,3.33908842232406,5.33168344007655,1.40899121171378e-05,0.000894970343736714,0.00077892769520863,"PTPRO/KCNE2/KCNH2/PLN/DLGAP2/BEGAIN/PTGER3/AGTR1/ADRA1B/SMTNL2/LOC107054855/RNF207/ADRA1A/EDN2/KCNH6/PDE4D",16,"BP"
"GO:0006006","glucose metabolic process","10/853","28/11749",0.357142857142857,4.91919276503098,5.80919887588139,1.51675214404128e-05,0.000929010688225285,0.000808554338440052,"GAPDH/TPI1/PGK2/PDK1/GPI/DCXR/G6PC3/LOC107050147/PFKM/FBP2",10,"BP"
"GO:0098662","inorganic cation transmembrane transport","43/853","306/11749",0.140522875816993,1.93552551931284,4.63948035580363,2.06912013007174e-05,0.00121172961174003,0.00105461567558531,"KCND2/KCNC2/ATP2B1/WNK1/ATP6V1A/ATP1B1/KCNE2/TRPC6/KCNH2/ASB4/STAC/GEM/KCNS2/SLC24A3/SLC30A1/PLN/KCNF1/SLC9B2/KCNC1/SLC8A3/RYR3/HECW2/KCNH7/SLC6A9/SLC6A2/SLC6A6/KCNJ12/SCNN1G/ATP2A2/KCNJ2/TRPV3/SLC12A5/RNF207/RHCE/FXYD6/LOC776719/CACNA1S/SLC6A17/KCNH6/KCNN1/LOC107050029/NNT/TMEM38B",43,"BP"
"GO:0009154","purine ribonucleotide catabolic process","12/853","41/11749",0.292682926829268,4.03133846109856,5.44011322177404,2.19029842355341e-05,0.00121172961174003,0.00105461567558531,"BPGM/TPI1/PGK2/PGAM1/PKLR/GPI/ALDOC/NUDT3/PFKM/ALDOA/ALDOA/PDE4D",12,"BP"
"GO:0009261","ribonucleotide catabolic process","12/853","41/11749",0.292682926829268,4.03133846109856,5.44011322177404,2.19029842355341e-05,0.00121172961174003,0.00105461567558531,"BPGM/TPI1/PGK2/PGAM1/PKLR/GPI/ALDOC/NUDT3/PFKM/ALDOA/ALDOA/PDE4D",12,"BP"
"GO:0072521","purine-containing compound metabolic process","33/853","212/11749",0.155660377358491,2.14402552589086,4.70305584925725,2.39518628166064e-05,0.00124141656877887,0.0010804533954448,"NAMPTP1/BPGM/TPI1/ATP6V1A/GART/PDHA2/PGK2/ACSL1/PANK2/LOC770392/LOC428872/PANK1/PGAM1/NPPC/PKLR/GPI/NME3/AK1/ALDOC/ACSS2/NMNAT1/NT5C1A/DLAT/LOC776719/AMPD1/NUDT3/GPD1/PFKM/ALDOA/ALDOA/NNT/PDE4D/NUDT12",33,"BP"
"GO:0072359","circulatory system development","24/853","132/11749",0.181818181818182,2.50431631674305,4.86297541868054,2.39666443620529e-05,0.00124141656877887,0.0010804533954448,"CALD1/TBX19/NRP1/NEBL/TBX20/FHOD3/MEIS1/VASH2/VEGFA/THBS2/ANGPT2/PGF/PDLIM1/FN1/COL6A1/ALPK3/DNAAF4/PDGFRB/MYL2/TBX5/TBX4/RNF207/HSPB7/ANXA1",24,"BP"
"GO:0048513","animal organ development","45/853","328/11749",0.13719512195122,1.88968990363995,4.57242357701024,2.46111739582983e-05,0.00124141656877887,0.0010804533954448,"NRCAM/MYF5/PTPRO/LOC101750972/TBX19/FGF14/CNTN5/NEBL/TBX20/FHOD3/GRHL2/MEIS1/BFSP1/SIX3/GREM2/SYNJ2/FHL1/FGF16/DCX/MYOD1/FGF4/MEIS2/PDLIM1/TACC2/FN1/HOXD9/APOD/B3GNT5/ALPK3/DNAAF4/MUSTN1/SEMA3F/CNTN6/RFLNA/MYL2/TBX5/SRC/RNF207/HSPB7/KDF1/ECM1/HOMER3/HOXC9/MYORG/ANXA1",45,"BP"
"GO:0008015","blood circulation","18/853","84/11749",0.214285714285714,2.95151565901859,5.0221797098047,2.58080690168748e-05,0.00126459538182686,0.00110062682303544,"PTPRO/KCNE2/KCNH2/PLN/CSRP3/AGTR1/TPM1/ADRA1B/MYL2/UTS2R/SMTNL2/RNF207/ADRA1A/EDN2/HTR1D/KCNH6/NPR3/PDE4D",18,"BP"
"GO:0061061","muscle structure development","15/853","62/11749",0.241935483870968,3.33235638921454,5.15183769312265,2.67038049598971e-05,0.0012721395973951,0.00110719284892205,"LMOD2/MYF5/LOC101750972/NEBL/FHOD3/FHL1/CSRP3/MYOD1/PDLIM1/ALPK3/MYL2/TMOD4/MYORG/PGM5/TMOD1",15,"BP"
"GO:0034220","monoatomic ion transmembrane transport","50/853","380/11749",0.131578947368421,1.81233417659036,4.50389573005279,2.7580118233834e-05,0.00127837575056825,0.00111262041694386,"KCND2/KCNC2/ATP2B1/ANO4/WNK1/ATP6V1A/ATP1B1/GABRR3/KCNE2/CNGA3/TRPC6/KCNH2/ASB4/STAC/GEM/KCNS2/SLC24A3/SLC30A1/PLN/KCNF1/SLC9B2/GABRA4/KCNC1/ANO1/SLC8A3/RYR3/HECW2/KCNH7/SLC6A9/CHRND/SLC6A2/SLC6A6/KCNJ12/SCNN1G/ATP2A2/KCNJ2/TRPV3/SLC12A5/RNF207/FXYD6/CHRNB2/LOC776719/CACNA1S/SLC6A17/KCNH6/KCNN1/ANO8/LOC107050029/NNT/TMEM38B",50,"BP"
"GO:0003013","circulatory system process","18/853","85/11749",0.211764705882353,2.91679194538308,4.96230690112947,3.05592912297073e-05,0.00135501071457426,0.00117931882354844,"PTPRO/KCNE2/KCNH2/PLN/CSRP3/AGTR1/TPM1/ADRA1B/MYL2/UTS2R/SMTNL2/RNF207/ADRA1A/EDN2/HTR1D/KCNH6/NPR3/PDE4D",18,"BP"
"GO:0060047","heart contraction","11/853","36/11749",0.305555555555556,4.20864269897095,5.39462765644419,3.08136547337587e-05,0.00135501071457426,0.00117931882354844,"KCNE2/KCNH2/PLN/CSRP3/TPM1/ADRA1B/MYL2/RNF207/ADRA1A/KCNH6/PDE4D",11,"BP"
"GO:0046034","ATP metabolic process","13/853","49/11749",0.26530612244898,3.65425748259444,5.20920077756873,3.20381788275931e-05,0.00137363691723306,0.00119552993625071,"BPGM/TPI1/ATP6V1A/PGK2/PGAM1/PKLR/GPI/AK1/ALDOC/LOC776719/PFKM/ALDOA/ALDOA",13,"BP"
"GO:0005996","monosaccharide metabolic process","14/853","56/11749",0.25,3.44343493552169,5.12807956506808,3.32359315398033e-05,0.00139023469733568,0.00120997563346447,"PMM1/GAPDH/TPI1/RGNL/RGN/PGK2/OTOG/PDK1/GPI/DCXR/G6PC3/LOC107050147/PFKM/FBP2",14,"BP"
"GO:0030001","metal ion transport","47/853","354/11749",0.132768361581921,1.82871685841265,4.42969247675066,3.80964800332264e-05,0.00155560626802341,0.00135390497962694,"KCND2/KCNC2/ATP2B1/WNK1/ATP1B1/KCNE2/CNGA3/TRPC6/KCNH2/ASB4/STAC/GEM/KCNS2/SLC24A3/SLC30A1/PLN/KCNQ5/KCNF1/SLC5A6/ATP1B4/KCNC1/SLC8A3/RYR3/LGALS3/HECW2/KCNH7/SLC6A9/TFRC/HOMER2/SLC6A2/SLC6A6/KLHL3/KCNJ12/SCNN1G/ATP2A2/KCNJ2/TRPV3/SLC12A5/RNF207/FXYD6/CACNA1S/SLC6A17/KCNH6/KCNN1/HOMER3/LOC107050029/TMEM38B",47,"BP"
"GO:0003015","heart process","11/853","37/11749",0.297297297297297,4.09489559899876,5.27538634453658,4.10010945506088e-05,0.00163527621289056,0.00142324484878246,"KCNE2/KCNH2/PLN/CSRP3/TPM1/ADRA1B/MYL2/RNF207/ADRA1A/KCNH6/PDE4D",11,"BP"
"GO:0009205","purine ribonucleoside triphosphate metabolic process","14/853","58/11749",0.241379310344828,3.32469579981404,4.96566291232824,5.06760667153976e-05,0.00189138826453449,0.00164614918466159,"BPGM/TPI1/ATP6V1A/PGK2/PGAM1/PKLR/GPI/NME3/AK1/ALDOC/LOC776719/PFKM/ALDOA/ALDOA",14,"BP"
"GO:0009166","nucleotide catabolic process","13/853","51/11749",0.254901960784314,3.51095326759074,5.02794880149629,5.0731113800925e-05,0.00189138826453449,0.00164614918466159,"BPGM/TPI1/PGK2/PGAM1/PKLR/GPI/ALDOC/NUDT3/PFKM/ALDOA/ALDOA/PDE4D/NUDT12",13,"BP"
"GO:0072523","purine-containing compound catabolic process","13/853","51/11749",0.254901960784314,3.51095326759074,5.02794880149629,5.0731113800925e-05,0.00189138826453449,0.00164614918466159,"BPGM/TPI1/PGK2/PGAM1/PKLR/GPI/ALDOC/NUDT3/PFKM/ALDOA/ALDOA/PDE4D/NUDT12",13,"BP"
"GO:0098655","monoatomic cation transmembrane transport","43/853","318/11749",0.135220125786164,1.86248682047085,4.36261463820028,5.25648745312025e-05,0.00191805871959601,0.00166936152486551,"KCND2/KCNC2/ATP2B1/WNK1/ATP6V1A/ATP1B1/KCNE2/CNGA3/TRPC6/KCNH2/ASB4/STAC/GEM/KCNS2/SLC24A3/SLC30A1/PLN/KCNF1/SLC9B2/KCNC1/SLC8A3/RYR3/HECW2/KCNH7/SLC6A9/SLC6A2/SLC6A6/KCNJ12/SCNN1G/ATP2A2/KCNJ2/TRPV3/SLC12A5/RNF207/FXYD6/LOC776719/CACNA1S/SLC6A17/KCNH6/KCNN1/LOC107050029/NNT/TMEM38B",43,"BP"
"GO:0046364","monosaccharide biosynthetic process","7/853","16/11749",0.4375,6.02601113716295,5.62861883765838,6.63244050540221e-05,0.00236971572224266,0.00206245627996937,"TPI1/RGNL/RGN/PGK2/GPI/G6PC3/FBP2",7,"BP"
"GO:0048646","anatomical structure formation involved in morphogenesis","21/853","115/11749",0.182608695652174,2.51520464855497,4.56855251791967,7.13051557169177e-05,0.00247973227132822,0.00215820798572559,"LMOD2/CALD1/TBX19/NRP1/NEBL/FHOD3/MEIS1/VASH2/VEGFA/THBS2/ANGPT2/CSRP3/PGF/COL6A1/PDGFRB/TBX5/TBX4/TMOD4/PGM5/ANXA1/TMOD1",21,"BP"
"GO:0009144","purine nucleoside triphosphate metabolic process","14/853","60/11749",0.233333333333333,3.21387260648691,4.81019308474088,7.56303957447238e-05,0.00247973227132822,0.00215820798572559,"BPGM/TPI1/ATP6V1A/PGK2/PGAM1/PKLR/GPI/NME3/AK1/ALDOC/LOC776719/PFKM/ALDOA/ALDOA",14,"BP"
"GO:0009199","ribonucleoside triphosphate metabolic process","14/853","60/11749",0.233333333333333,3.21387260648691,4.81019308474088,7.56303957447238e-05,0.00247973227132822,0.00215820798572559,"BPGM/TPI1/ATP6V1A/PGK2/PGAM1/PKLR/GPI/NME3/AK1/ALDOC/LOC776719/PFKM/ALDOA/ALDOA",14,"BP"
"GO:0006812","monoatomic cation transport","52/853","416/11749",0.125,1.72171746776084,4.19338149951599,7.63125979888082e-05,0.00247973227132822,0.00215820798572559,"KCND2/KCNC2/ATP2B1/WNK1/ATP6V1A/ATP1B1/KCNE2/CNGA3/TRPC6/PANX1/KCNH2/ASB4/STAC/GEM/KCNS2/SLC24A3/SLC30A1/PLN/KCNQ5/KCNF1/SLC5A6/ATP1B4/SLC9B2/KCNC1/SLC8A3/RYR3/LGALS3/HECW2/KCNH7/SLC6A9/TFRC/HOMER2/SLC6A2/SLC6A6/KLHL3/KCNJ12/SCNN1G/ATP2A2/KCNJ2/TRPV3/SLC12A5/RNF207/FXYD6/LOC776719/CACNA1S/SLC6A17/KCNH6/KCNN1/HOMER3/LOC107050029/NNT/TMEM38B",52,"BP"
"GO:0009134","nucleoside diphosphate catabolic process","10/853","33/11749",0.303030303030303,4.17386052790508,5.10831963482233,7.66331255862365e-05,0.00247973227132822,0.00215820798572559,"BPGM/TPI1/PGK2/PGAM1/PKLR/GPI/ALDOC/PFKM/ALDOA/ALDOA",10,"BP"
"GO:0060048","cardiac muscle contraction","8/853","22/11749",0.363636363636364,5.00863263348609,5.26546915128153,9.53681904530044e-05,0.00302882308568338,0.00263610319809669,"KCNE2/CSRP3/TPM1/ADRA1B/MYL2/RNF207/ADRA1A/PDE4D",8,"BP"
"GO:0015849","organic acid transport","19/853","101/11749",0.188118811881188,2.59109955544206,4.49319531654378,0.000103010939671337,0.0031667780886516,0.00275617083302622,"CD36/SLC38A1/SLC38A2/SLC16A7/SLC25A15/SLC5A6/SLC10A4/SFXN5/SLC25A22/SLC1A2/SLC16A9/SLC6A9/RBP2/SLC6A6/PROCA1/PLA2G2E/FABP3/SLC6A17/ANXA1",19,"BP"
"GO:0006941","striated muscle contraction","9/853","28/11749",0.321428571428571,4.42727348852789,5.08005461597572,0.000105251516649062,0.0031667780886516,0.00275617083302622,"KCNE2/STAC/CSRP3/TPM1/ADRA1B/MYL2/RNF207/ADRA1A/PDE4D",9,"BP"
"GO:0055002","striated muscle cell development","9/853","28/11749",0.321428571428571,4.42727348852789,5.08005461597572,0.000105251516649062,0.0031667780886516,0.00275617083302622,"LMOD2/NEBL/FHOD3/CSRP3/ALPK3/TMOD4/MYORG/PGM5/TMOD1",9,"BP"
"GO:0016052","carbohydrate catabolic process","11/853","41/11749",0.268292682926829,3.69539358934035,4.83721844044477,0.00011585406545945,0.00336762241123654,0.00293097350261373,"BPGM/TPI1/PGK2/PGAM1/AGL/PKLR/GPI/ALDOC/PFKM/ALDOA/ALDOA",11,"BP"
"GO:1903522","regulation of blood circulation","11/853","41/11749",0.268292682926829,3.69539358934035,4.83721844044477,0.00011585406545945,0.00336762241123654,0.00293097350261373,"KCNE2/KCNH2/PLN/AGTR1/ADRA1B/SMTNL2/RNF207/ADRA1A/EDN2/KCNH6/PDE4D",11,"BP"
"GO:0003008","system process","40/853","301/11749",0.132890365448505,1.83039730791851,4.08345061104186,0.000139202857611398,0.00397888168005914,0.00346297635250812,"LMOD2/CALD1/PTPRO/GABRR3/KCNE2/KCNH2/AQP1/ASB4/STAC/PLN/DLGAP2/PNOC/GABRA4/CSRP3/BEGAIN/OPN4/PTGER3/AGTR1/CHRND/INSYN1/TPM1/ADRA1B/KLHL3/MYL2/UTS2R/GRIN2C/SMTNL2/LOC107054855/RNF207/TAS1R3/ADRA1A/EDN2/HTR1D/CHRNB2/TMOD4/KCNH6/TPM2/NPR3/PDE4D/TMOD1",40,"BP"
"GO:0006813","potassium ion transport","21/853","122/11749",0.172131147540984,2.37088962773624,4.25864566682515,0.00017106074246456,0.00480933071027412,0.00418574862493092,"KCND2/KCNC2/WNK1/ATP1B1/KCNE2/CNGA3/KCNH2/ASB4/KCNS2/KCNQ5/KCNF1/ATP1B4/KCNC1/KCNH7/KCNJ12/KCNJ2/SLC12A5/RNF207/KCNH6/KCNN1/TMEM38B",21,"BP"
"GO:0051146","striated muscle cell differentiation","9/853","30/11749",0.3,4.13212192262603,4.80592453202425,0.000191078931545077,0.00528548979999688,0.00460016850476942,"LMOD2/NEBL/FHOD3/CSRP3/ALPK3/TMOD4/MYORG/PGM5/TMOD1",9,"BP"
"GO:0006163","purine nucleotide metabolic process","24/853","151/11749",0.158940397350993,2.18920366761644,4.11505930585551,0.000216868581506452,0.00590364471878674,0.0051381729085405,"NAMPTP1/BPGM/TPI1/ATP6V1A/GART/PGK2/PGAM1/NPPC/PKLR/GPI/NME3/AK1/ALDOC/NMNAT1/LOC776719/AMPD1/NUDT3/GPD1/PFKM/ALDOA/ALDOA/NNT/PDE4D/NUDT12",24,"BP"
"GO:0009888","tissue development","24/853","152/11749",0.157894736842105,2.17480101190843,4.07883572569077,0.000240257652557479,0.0064381542833762,0.00560337748892279,"MAFF/PTPRO/LOC101750972/TBX19/SCEL/NEBL/TBX20/FHOD3/GRHL2/BFSP1/CSRP3/COL6A1/NR5A2/ALPK3/MUSTN1/SEMA3F/RFLNA/RNF207/KDF1/ECM1/HOMER3/MYORG/PGM5/ANXA1",24,"BP"
"GO:0046942","carboxylic acid transport","18/853","100/11749",0.18,2.47927315357561,4.15649239447442,0.000276624468164455,0.00718804489245516,0.00625603661654222,"CD36/SLC38A1/SLC38A2/SLC16A7/SLC25A15/SLC5A6/SLC10A4/SFXN5/SLC25A22/SLC1A2/SLC16A9/SLC6A9/RBP2/PROCA1/PLA2G2E/FABP3/SLC6A17/ANXA1",18,"BP"
"GO:0071805","potassium ion transmembrane transport","18/853","100/11749",0.18,2.47927315357561,4.15649239447442,0.000276624468164455,0.00718804489245516,0.00625603661654222,"KCND2/KCNC2/WNK1/ATP1B1/KCNE2/KCNH2/ASB4/KCNS2/KCNF1/KCNC1/KCNH7/KCNJ12/KCNJ2/SLC12A5/RNF207/KCNH6/KCNN1/TMEM38B",18,"BP"
